POPULATION,LATITUDE,LONGITUDE,CountyFIPS,TractFIPS
5420,+40.684345,-073.869533,36047,36047118400
2969,+40.681417,-073.867807,36047,36047118600
4651,+40.679168,-073.866275,36047,36047118800
2127,+40.679267,-073.871064,36047,36047119000
3013,+40.676759,-073.877704,36047,36047119200
3914,+40.672548,-073.876830,36047,36047119400
5403,+40.675210,-073.872627,36047,36047119600
3426,+40.676630,-073.893807,36047,36047119800
2148,+40.674734,-073.867805,36047,36047120000
1900,+40.676818,-073.864457,36047,36047120200
8938,+40.671461,-073.865820,36047,36047120800
4035,+40.669867,-073.872169,36047,36047121000
4351,+40.667498,-073.865297,36047,36047121400
5495,+40.665530,-073.863245,36047,36047122000
6008,+40.696257,-073.957284,36047,36047123700
2540,+40.653383,-073.980533,36047,36047150200
3317,+40.643413,-073.967633,36047,36047152200
0,+40.564993,-074.014886,36047,36047990100
2,+40.689913,-074.045313,36061,36061000100
3058,+40.712581,-073.985954,36061,36061000201
7316,+40.712454,-073.981840,36061,36061000202
0,+40.690306,-074.017891,36061,36061000500
11367,+40.712344,-073.989664,36061,36061000600
8109,+40.705907,-074.008897,36061,36061000700
10290,+40.712014,-073.995232,36061,36061000800
731,+40.704146,-074.011383,36061,36061000900
1434,+40.714320,-073.978400,36061,36061001001
6547,+40.717472,-073.977850,36061,36061001002
3397,+40.715639,-073.982589,36061,36061001200
4479,+40.707516,-074.014669,36061,36061001300
3005,+40.715155,-073.987208,36061,36061001401
2782,+40.717677,-073.985860,36061,36061001402
5518,+40.709625,-074.004337,36061,36061001501
7476,+40.708325,-074.006758,36061,36061001502
8478,+40.715882,-073.992900,36061,36061001600
8660,+40.718923,-073.990861,36061,36061001800
4917,+40.720819,-073.976510,36061,36061002000
6040,+40.714684,-074.009886,36061,36061002100
6398,+40.718958,-073.981933,36061,36061002201
2189,+40.721345,-073.981044,36061,36061002202
5434,+40.724211,-073.974315,36061,36061002400
4869,+40.710427,-073.998630,36061,36061002500
3772,+40.722431,-073.979962,36061,36061002601
4227,+40.724388,-073.978874,36061,36061002602
1264,+40.712552,-073.999190,36061,36061002700
7114,+40.726895,-073.977420,36061,36061002800
6398,+40.715148,-073.999235,36061,36061002900
4492,+40.720949,-073.986901,36061,36061003001
3106,+40.722871,-073.985483,36061,36061003002
2550,+40.716957,-074.002798,36061,36061003100
8234,+40.725331,-073.984269,36061,36061003200
5156,+40.718049,-074.006108,36061,36061003300
6612,+40.728950,-073.981415,36061,36061003400
3393,+40.722270,-073.991056,36061,36061003601
3151,+40.724610,-073.990296,36061,36061003602
2447,+40.726366,-074.005906,36061,36061003700
9237,+40.727308,-073.988393,36061,36061003800
5860,+40.720309,-074.010427,36061,36061003900
8651,+40.730757,-073.986367,36061,36061004000
7817,+40.719351,-073.996568,36061,36061004100
5145,+40.732548,-073.989034,36061,36061004200
4270,+40.722973,-073.994997,36061,36061004300
16538,+40.731662,-073.977921,36061,36061004400
1136,+40.720924,-073.999120,36061,36061004500
2524,+40.722822,-074.002908,36061,36061004700
7229,+40.733933,-073.984043,36061,36061004800
4942,+40.725560,-074.001095,36061,36061004900
5055,+40.735881,-073.987133,36061,36061005000
3408,+40.737182,-073.991082,36061,36061005200
4536,+40.737956,-073.994300,36061,36061005400
4204,+40.727566,-073.996845,36061,36061005501
2257,+40.725949,-073.993743,36061,36061005502
3322,+40.741572,-073.987559,36061,36061005600
2781,+40.730171,-073.992545,36061,36061005700
3512,+40.743390,-073.990648,36061,36061005800
5401,+40.731414,-073.994371,36061,36061005900
4511,+40.734759,-073.977008,36061,36061006000
5224,+40.733386,-073.992664,36061,36061006100
4437,+40.739541,-073.973358,36061,36061006200
6380,+40.734375,-073.996853,36061,36061006300
8090,+40.737249,-073.981353,36061,36061006400
6202,+40.729664,-074.000201,36061,36061006500
11740,+40.740112,-073.979373,36061,36061006600
5461,+40.730694,-074.003764,36061,36061006700
7614,+40.740204,-073.983890,36061,36061006800
2759,+40.731523,-074.008614,36061,36061006900
8871,+40.743384,-073.976936,36061,36061007000
5429,+40.735536,-073.999914,36061,36061007100
8664,+40.744983,-073.980567,36061,36061007200
6215,+40.734057,-074.004244,36061,36061007300
4319,+40.746180,-073.983863,36061,36061007400
4159,+40.734621,-074.008072,36061,36061007500
2277,+40.747786,-073.986863,36061,36061007600
5966,+40.738043,-074.003269,36061,36061007700
8391,+40.746676,-073.974374,36061,36061007800
4442,+40.737796,-074.007820,36061,36061007900
5377,+40.748343,-073.978204,36061,36061008000
8047,+40.739727,-073.998849,36061,36061008100
3262,+40.749511,-073.981516,36061,36061008200
4092,+40.742548,-074.004445,36061,36061008300
1595,+40.751030,-073.984693,36061,36061008400
2618,+40.744633,-073.972030,36061,36061008601
0,+40.749757,-073.966238,36061,36061008602
4799,+40.754516,-073.964169,36061,36061008603
6338,+40.742476,-073.997293,36061,36061008700
7026,+40.748946,-073.971867,36061,36061008800
5708,+40.744532,-074.002502,36061,36061008900
7883,+40.752566,-073.969812,36061,36061009000
6304,+40.744839,-073.995521,36061,36061009100
1806,+40.753623,-073.973431,36061,36061009200
8780,+40.747323,-074.001207,36061,36061009300
73,+40.756276,-073.977520,36061,36061009400
3040,+40.746837,-073.994001,36061,36061009500
155,+40.757114,-073.980345,36061,36061009600
5224,+40.749230,-073.998386,36061,36061009700
7316,+40.755757,-073.967501,36061,36061009800
1945,+40.748860,-074.005112,36061,36061009900
1992,+40.758860,-073.970220,36061,36061010000
1116,+40.749024,-073.991046,36061,36061010100
230,+40.759529,-073.974986,36061,36061010200
2058,+40.752133,-073.996114,36061,36061010300
966,+40.762291,-073.976565,36061,36061010400
7351,+40.757290,-073.961883,36061,36061010601
4875,+40.761145,-073.958952,36061,36061010602
9039,+40.758867,-073.965276,36061,36061010800
183,+40.753109,-073.990578,36061,36061010900
7169,+40.762596,-073.962949,36061,36061011000
3512,+40.754732,-073.995550,36061,36061011100
992,+40.764209,-073.975402,36061,36061011201
441,+40.762575,-073.971690,36061,36061011202
1401,+40.761032,-073.968791,36061,36061011203
117,+40.753616,-073.987461,36061,36061011300
1412,+40.764941,-073.970201,36061,36061011401
2397,+40.763623,-073.967043,36061,36061011402
2303,+40.757427,-073.992902,36061,36061011500
3543,+40.763435,-073.957618,36061,36061011600
3364,+40.760723,-073.999123,36061,36061011700
8767,+40.765291,-073.961008,36061,36061011800
1120,+40.757192,-073.986437,36061,36061011900
3971,+40.766800,-073.964460,36061,36061012000
8554,+40.759688,-073.992159,36061,36061012100
3633,+40.768445,-073.967839,36061,36061012200
10218,+40.766865,-073.954423,36061,36061012400
2719,+40.760615,-073.985550,36061,36061012500
12774,+40.768386,-073.958519,36061,36061012600
6928,+40.762232,-073.989948,36061,36061012700
6270,+40.771389,-073.961259,36061,36061012800
6038,+40.762371,-073.995755,36061,36061012900
4195,+40.772811,-073.964547,36061,36061013000
2816,+40.763021,-073.983241,36061,36061013100
10590,+40.770022,-073.951434,36061,36061013200
6208,+40.764485,-073.987884,36061,36061013300
11174,+40.771613,-073.955950,36061,36061013400
6596,+40.767771,-073.991617,36061,36061013500
15344,+40.772867,-073.948902,36061,36061013600
6471,+40.765363,-073.979991,36061,36061013700
12444,+40.774764,-073.953901,36061,36061013800
9257,+40.767228,-073.985852,36061,36061013900
7813,+40.776129,-073.957883,36061,36061014000
4462,+40.777340,-073.961303,36061,36061014200
25,+40.790250,-073.959844,36061,36061014300
4864,+40.775326,-073.947687,36061,36061014401
6743,+40.776953,-073.946446,36061,36061014402
5542,+40.769930,-073.984727,36061,36061014500
4274,+40.777142,-073.952159,36061,36061014601
7904,+40.778812,-073.951211,36061,36061014602
2755,+40.771524,-073.988658,36061,36061014700
2863,+40.778746,-073.955910,36061,36061014801
7066,+40.781176,-073.954397,36061,36061014802
5842,+40.771935,-073.981339,36061,36061014900
2294,+40.780312,-073.959255,36061,36061015001
5437,+40.782196,-073.957595,36061,36061015002
8306,+40.774107,-073.988388,36061,36061015100
7275,+40.779779,-073.945503,36061,36061015200
9320,+40.775118,-073.981101,36061,36061015300
13749,+40.781416,-073.949176,36061,36061015400
9350,+40.777341,-073.986537,36061,36061015500
5345,+40.783800,-073.947701,36061,36061015601
2298,+40.785510,-073.947491,36061,36061015602
10751,+40.777384,-073.978778,36061,36061015700
5650,+40.784177,-073.952153,36061,36061015801
3346,+40.786339,-073.950287,36061,36061015802
9623,+40.779640,-073.984495,36061,36061015900
3744,+40.785876,-073.955044,36061,36061016001
3131,+40.787836,-073.953591,36061,36061016002
6437,+40.779764,-073.977195,36061,36061016100
9308,+40.788602,-073.939395,36061,36061016200
6624,+40.782290,-073.982317,36061,36061016300
6127,+40.787763,-073.944412,36061,36061016400
6402,+40.783035,-073.975750,36061,36061016500
7317,+40.789314,-073.948322,36061,36061016600
6564,+40.784770,-073.979985,36061,36061016700
5675,+40.791259,-073.951064,36061,36061016800
8108,+40.785124,-073.972839,36061,36061016900
7855,+40.790880,-073.941801,36061,36061017000
8989,+40.787547,-073.978375,36061,36061017100
5504,+40.794008,-073.945003,36061,36061017200
8939,+40.787689,-073.971244,36061,36061017300
5248,+40.794939,-073.948906,36061,36061017401
2093,+40.796923,-073.947927,36061,36061017402
10820,+40.790049,-073.976765,36061,36061017500
9151,+40.790276,-073.969444,36061,36061017700
3912,+40.795735,-073.933772,36061,36061017800
9293,+40.792594,-073.974391,36061,36061017900
7476,+40.794652,-073.939447,36061,36061018000
8866,+40.792643,-073.967756,36061,36061018100
6768,+40.798320,-073.942081,36061,36061018200
8667,+40.795045,-073.972766,36061,36061018300
7835,+40.799473,-073.945274,36061,36061018400
4190,+40.794324,-073.966272,36061,36061018500
5701,+40.799153,-073.949738,36061,36061018600
8974,+40.797539,-073.970890,36061,36061018700
6008,+40.797644,-073.937447,36061,36061018800
11547,+40.797194,-073.963929,36061,36061018900
3083,+40.801936,-073.947637,36061,36061019000
8807,+40.800034,-073.969009,36061,36061019100
3584,+40.798823,-073.931457,36061,36061019200
9009,+40.800426,-073.961668,36061,36061019300
6558,+40.800668,-073.935015,36061,36061019400
8197,+40.802626,-073.966881,36061,36061019500
3931,+40.802504,-073.939350,36061,36061019600
641,+40.803496,-073.961768,36061,36061019701
2090,+40.802173,-073.957974,36061,36061019702
1914,+40.804173,-073.941481,36061,36061019800
10064,+40.805230,-073.965137,36061,36061019900
2581,+40.805295,-073.945622,36061,36061020000
1731,+40.806707,-073.960026,36061,36061020101
3865,+40.805042,-073.956651,36061,36061020102
3633,+40.808844,-073.961431,36061,36061020300
5322,+40.808816,-073.964717,36061,36061020500
2942,+40.808337,-073.938860,36061,36061020600
3329,+40.808940,-073.958480,36061,36061020701
4591,+40.809674,-073.942024,36061,36061020800
3673,+40.811725,-073.955519,36061,36061020901
6637,+40.812422,-073.936184,36061,36061021000
10330,+40.813810,-073.959381,36061,36061021100
4412,+40.813769,-073.939001,36061,36061021200
5619,+40.814221,-073.952796,36061,36061021303
3001,+40.816936,-073.936769,36061,36061021400
3068,+40.814213,-073.948948,36061,36061021500
7556,+40.800629,-073.954340,36061,36061021600
6,+40.818471,-073.948915,36061,36061021703
6617,+40.803297,-073.952728,36061,36061021800
6023,+40.817106,-073.955418,36061,36061021900
5370,+40.805902,-073.951108,36061,36061022000
2175,+40.818837,-073.946246,36061,36061022102
2644,+40.807831,-073.949303,36061,36061022200
7917,+40.820521,-073.954572,36061,36061022301
3385,+40.820002,-073.956901,36061,36061022302
6427,+40.811416,-073.947040,36061,36061022400
10149,+40.823050,-073.952519,36061,36061022500
3778,+40.813561,-073.944713,36061,36061022600
4864,+40.822788,-073.946268,36061,36061022700
5248,+40.815906,-073.942809,36061,36061022800
8300,+40.825401,-073.950367,36061,36061022900
8106,+40.818667,-073.941229,36061,36061023000
5865,+40.826004,-073.944459,36061,36061023100
7980,+40.821027,-073.939746,36061,36061023200
6527,+40.828139,-073.948259,36061,36061023300
4465,+40.824072,-073.938999,36061,36061023400
6004,+40.829208,-073.942020,36061,36061023501
1819,+40.827685,-073.939062,36061,36061023502
6404,+40.824343,-073.936483,36061,36061023600
6811,+40.830412,-073.947261,36061,36061023700
9723,+40.760673,-073.951360,36061,36061023801
1938,+40.770308,-073.942216,36061,36061023802
2371,+40.832747,-073.940879,36061,36061023900
1648,+40.789803,-073.927123,36061,36061024000
7642,+40.833848,-073.945182,36061,36061024100
3396,+40.805950,-073.936027,36061,36061024200
3946,+40.836136,-073.938724,36061,36061024301
7370,+40.832196,-073.937227,36061,36061024302
14934,+40.836671,-073.942081,36061,36061024500
7074,+40.837255,-073.945531,36061,36061024700
1101,+40.838777,-073.936885,36061,36061024900
2526,+40.840029,-073.938426,36061,36061025100
11236,+40.842910,-073.938138,36061,36061025300
5771,+40.844875,-073.942090,36061,36061025500
3876,+40.807924,-073.954451,36061,36061025700
3496,+40.823328,-073.942269,36061,36061025900
12087,+40.845792,-073.934557,36061,36061026100
8729,+40.846903,-073.937241,36061,36061026300
7021,+40.849727,-073.939183,36061,36061026500
2173,+40.850641,-073.928414,36061,36061026700
8428,+40.851050,-073.930722,36061,36061026900
8196,+40.851979,-073.934212,36061,36061027100
6370,+40.853277,-073.937642,36061,36061027300
2846,+40.854198,-073.939439,36061,36061027500
7086,+40.855147,-073.928162,36061,36061027700
10292,+40.855933,-073.930947,36061,36061027900
2867,+40.856388,-073.934977,36061,36061028100
7627,+40.858916,-073.928900,36061,36061028300
7216,+40.861657,-073.927835,36061,36061028500
4035,+40.864332,-073.928468,36061,36061028700
11288,+40.864083,-073.923610,36061,36061029100
9033,+40.865864,-073.920095,36061,36061029300
6941,+40.867604,-073.924906,36061,36061029500
161,+40.872064,-073.923039,36061,36061029700
3834,+40.861538,-073.921560,36061,36061029900
3753,+40.869272,-073.918406,36061,36061030300
3434,+40.871456,-073.917048,36061,36061030700
8463,+40.875793,-073.909748,36061,36061030900
2,+40.839244,-073.934715,36061,36061031100
7709,+40.715463,-074.015441,36061,36061031703
5677,+40.708202,-074.016948,36061,36061031704
11,+40.702849,-074.015062,36061,36061031900
4949,+40.744752,-073.956346,36081,36081000100
2829,+40.693375,-073.866015,36081,36081000200
4413,+40.689692,-073.864975,36081,36081000400
3729,+40.686012,-073.863895,36081,36081000600
4790,+40.745039,-073.951168,36081,36081000700
3360,+40.687484,-073.858229,36081,36081000800
3502,+40.690851,-073.859136,36081,36081001000
3871,+40.694185,-073.861103,36081,36081001200
3683,+40.695031,-073.855361,36081,36081001400
2831,+40.689685,-073.854909,36081,36081001600
2931,+40.690452,-073.852211,36081,36081001800
1076,+40.746869,-073.942958,36081,36081001900
1797,+40.691318,-073.849381,36081,36081002000
2077,+40.695951,-073.850346,36081,36081002200
2145,+40.697036,-073.846444,36081,36081002400
7571,+40.755118,-073.944851,36081,36081002500
2055,+40.696968,-073.843220,36081,36081002600
3033,+40.692414,-073.844102,36081,36081002800
1399,+40.691808,-073.847362,36081,36081003000
1388,+40.753855,-073.934501,36081,36081003100
1504,+40.686994,-073.847109,36081,36081003200
2474,+40.754176,-073.937517,36081,36081003300
2201,+40.684082,-073.860571,36081,36081003400
3295,+40.683636,-073.857301,36081,36081003600
0,+40.763304,-073.943205,36081,36081003700
2287,+40.684612,-073.848135,36081,36081003800
1592,+40.763953,-073.940169,36081,36081003900
2134,+40.683267,-073.845692,36081,36081004001
1270,+40.681692,-073.843243,36081,36081004002
4120,+40.681408,-073.859379,36081,36081004200
2437,+40.761721,-073.936953,36081,36081004300
3500,+40.677274,-073.859275,36081,36081004401
2975,+40.763630,-073.932892,36081,36081004500
3984,+40.760409,-073.933226,36081,36081004700
29,+40.677726,-073.854933,36081,36081005000
2231,+40.756134,-073.932295,36081,36081005100
2751,+40.680723,-073.854937,36081,36081005200
5340,+40.760379,-073.929329,36081,36081005300
5257,+40.678641,-073.849054,36081,36081005400
1067,+40.754237,-073.927759,36081,36081005500
4321,+40.757296,-073.926603,36081,36081005700
5414,+40.673940,-073.848352,36081,36081005800
4169,+40.759840,-073.924222,36081,36081005900
5644,+40.762032,-073.922039,36081,36081006100
5128,+40.667266,-073.847659,36081,36081006201
6253,+40.665049,-073.854162,36081,36081006202
5949,+40.764544,-073.920185,36081,36081006300
3676,+40.767845,-073.917658,36081,36081006501
3853,+40.766913,-073.915113,36081,36081006502
4611,+40.771605,-073.922232,36081,36081006900
3963,+40.769349,-073.923589,36081,36081007100
4231,+40.766890,-073.925107,36081,36081007300
4116,+40.764500,-073.927143,36081,36081007500
1478,+40.766978,-073.931803,36081,36081007700
3493,+40.769165,-073.930178,36081,36081007900
1188,+40.770294,-073.933427,36081,36081008100
2950,+40.772819,-073.928649,36081,36081008300
1270,+40.761150,-073.940266,36081,36081008500
2811,+40.676937,-073.841251,36081,36081008600
4582,+40.773968,-073.934355,36081,36081008700
3095,+40.670987,-073.839309,36081,36081008800
2796,+40.775291,-073.927864,36081,36081009100
2834,+40.681389,-073.836340,36081,36081009400
2289,+40.774212,-073.919935,36081,36081009500
3135,+40.681184,-073.832442,36081,36081009600
3580,+40.776436,-073.918662,36081,36081009700
2688,+40.685446,-073.831046,36081,36081009800
3,+40.778955,-073.922343,36081,36081009900
3571,+40.680949,-073.828672,36081,36081010000
2552,+40.778474,-073.916242,36081,36081010100
2677,+40.678872,-073.822931,36081,36081010200
3934,+40.780697,-073.914757,36081,36081010300
3147,+40.683245,-073.826507,36081,36081010400
4244,+40.782878,-073.913075,36081,36081010500
3427,+40.685482,-073.824877,36081,36081010600
0,+40.785292,-073.906084,36081,36081010701
2980,+40.688674,-073.830655,36081,36081010800
3075,+40.687200,-073.834974,36081,36081011000
3050,+40.778851,-073.907587,36081,36081011100
2358,+40.684131,-073.838949,36081,36081011200
4234,+40.776346,-073.908593,36081,36081011300
1330,+40.687398,-073.841465,36081,36081011400
2325,+40.774123,-073.914050,36081,36081011500
2178,+40.688509,-073.838858,36081,36081011600
3848,+40.772293,-073.910386,36081,36081011700
2628,+40.690584,-073.833737,36081,36081011800
1701,+40.771334,-073.906244,36081,36081011900
2487,+40.691470,-073.828732,36081,36081012000
2064,+40.772986,-073.903836,36081,36081012100
2971,+40.696399,-073.831082,36081,36081012200
2910,+40.774747,-073.901371,36081,36081012301
2914,+40.695466,-073.834393,36081,36081012400
1662,+40.771601,-073.916014,36081,36081012500
2413,+40.693715,-073.837497,36081,36081012601
2578,+40.693317,-073.840791,36081,36081012602
2030,+40.698316,-073.840201,36081,36081012800
1745,+40.700087,-073.837741,36081,36081013000
1772,+40.701168,-073.834137,36081,36081013200
5474,+40.705423,-073.834437,36081,36081013400
1411,+40.770756,-073.898971,36081,36081013500
1972,+40.706715,-073.828833,36081,36081013600
1579,+40.769380,-073.904534,36081,36081013700
3604,+40.707001,-073.825756,36081,36081013800
3705,+40.703667,-073.829635,36081,36081014000
1621,+40.767600,-073.909052,36081,36081014100
4348,+40.700686,-073.824935,36081,36081014201
2838,+40.700423,-073.819947,36081,36081014202
4065,+40.766400,-073.911627,36081,36081014300
2109,+40.698660,-073.828483,36081,36081014400
2246,+40.764478,-073.908029,36081,36081014500
3054,+40.763051,-073.910866,36081,36081014700
2265,+40.694355,-073.822841,36081,36081014800
2674,+40.761816,-073.914097,36081,36081014900
2458,+40.693431,-073.821067,36081,36081015000
2794,+40.760237,-073.910770,36081,36081015100
2721,+40.693541,-073.813901,36081,36081015200
2145,+40.758153,-073.913768,36081,36081015300
2333,+40.692027,-073.821156,36081,36081015400
2251,+40.759762,-073.917296,36081,36081015500
3218,+40.690333,-073.820658,36081,36081015600
1543,+40.755910,-073.921189,36081,36081015700
3737,+40.688801,-073.812651,36081,36081015801
4398,+40.687534,-073.819649,36081,36081015802
4136,+40.755930,-073.918350,36081,36081015900
2377,+40.755128,-073.914211,36081,36081016100
4382,+40.756330,-073.909547,36081,36081016300
3313,+40.685002,-073.816838,36081,36081016400
3278,+40.681681,-073.820910,36081,36081016600
2684,+40.679722,-073.817514,36081,36081016800
5539,+40.747988,-073.914179,36081,36081016900
2600,+40.684320,-073.812055,36081,36081017000
8,+40.751725,-073.922376,36081,36081017100
2101,+40.682079,-073.812306,36081,36081017200
2244,+40.680485,-073.810898,36081,36081017400
2143,+40.678760,-073.809936,36081,36081017600
1925,+40.677100,-073.808799,36081,36081017800
1054,+40.743965,-073.925742,36081,36081017900
1090,+40.675903,-073.805162,36081,36081018000
4090,+40.744368,-073.924231,36081,36081018101
3928,+40.744590,-073.922211,36081,36081018102
2267,+40.676300,-073.798712,36081,36081018200
6031,+40.744879,-073.919781,36081,36081018300
2054,+40.675244,-073.791952,36081,36081018401
2223,+40.679029,-073.794300,36081,36081018402
3611,+40.738658,-073.922071,36081,36081018501
3633,+40.740520,-073.921833,36081,36081018502
1623,+40.680043,-073.798375,36081,36081018600
3088,+40.736875,-073.923850,36081,36081018700
1236,+40.682072,-073.798272,36081,36081018800
3492,+40.739963,-073.927055,36081,36081018900
1969,+40.685330,-073.795349,36081,36081019000
1914,+40.684082,-073.800069,36081,36081019200
2628,+40.686132,-073.803110,36081,36081019400
2643,+40.689604,-073.799812,36081,36081019600
2930,+40.691850,-073.802826,36081,36081019800
1028,+40.738142,-073.935552,36081,36081019900
1387,+40.689864,-073.807486,36081,36081020200
2098,+40.693608,-073.805300,36081,36081020400
1202,+40.733452,-073.919287,36081,36081020500
1712,+40.694620,-073.809435,36081,36081020600
2539,+40.697094,-073.807808,36081,36081020800
2754,+40.701069,-073.812589,36081,36081021200
6194,+40.706873,-073.814908,36081,36081021400
4016,+40.708898,-073.824278,36081,36081021600
7,+40.721842,-073.914407,36081,36081021900
6074,+40.713918,-073.821025,36081,36081022001
5569,+40.712164,-073.815325,36081,36081022002
27,+40.732138,-073.907278,36081,36081022900
1795,+40.712685,-073.808202,36081,36081023000
5090,+40.709741,-073.811990,36081,36081023200
8278,+40.739557,-073.917902,36081,36081023500
2638,+40.707162,-073.804649,36081,36081023600
5101,+40.705118,-073.808432,36081,36081023800
5464,+40.703212,-073.806072,36081,36081024000
5440,+40.737186,-073.899746,36081,36081024300
4942,+40.739600,-073.905191,36081,36081024500
0,+40.701227,-073.796554,36081,36081024600
1509,+40.742475,-073.899200,36081,36081024700
5546,+40.743090,-073.904073,36081,36081024900
5720,+40.744952,-073.909970,36081,36081025100
4591,+40.744732,-073.916491,36081,36081025301
2876,+40.744874,-073.912754,36081,36081025302
8207,+40.696502,-073.794599,36081,36081025400
1507,+40.748510,-073.908385,36081,36081025500
1542,+40.749280,-073.905555,36081,36081025700
1978,+40.695823,-073.787684,36081,36081025800
3516,+40.748464,-073.903602,36081,36081025900
2339,+40.692541,-073.793679,36081,36081026000
7414,+40.747497,-073.900260,36081,36081026100
1465,+40.690991,-073.792109,36081,36081026200
6220,+40.745371,-073.897283,36081,36081026300
2257,+40.692206,-073.785601,36081,36081026400
4494,+40.744627,-073.892964,36081,36081026500
1755,+40.691594,-073.781991,36081,36081026600
6002,+40.745512,-073.888199,36081,36081026700
5304,+40.746685,-073.882399,36081,36081026901
4444,+40.744578,-073.883057,36081,36081026902
1647,+40.688614,-073.791579,36081,36081027000
8726,+40.745099,-073.879528,36081,36081027100
1846,+40.683346,-073.791212,36081,36081027200
8631,+40.751980,-073.872741,36081,36081027300
1735,+40.684998,-073.789068,36081,36081027400
6887,+40.752646,-073.875581,36081,36081027500
1165,+40.687121,-073.786621,36081,36081027600
8757,+40.752740,-073.877885,36081,36081027700
2256,+40.685704,-073.783464,36081,36081027800
6317,+40.750916,-073.880017,36081,36081027900
1551,+40.688156,-073.779733,36081,36081028000
5722,+40.752164,-073.882655,36081,36081028100
1545,+40.685175,-073.774163,36081,36081028200
7415,+40.751114,-073.885071,36081,36081028300
3438,+40.682658,-073.777801,36081,36081028400
4729,+40.750829,-073.887026,36081,36081028500
6232,+40.751215,-073.889644,36081,36081028700
4230,+40.679407,-073.786512,36081,36081028800
5176,+40.750986,-073.892029,36081,36081028900
7039,+40.750863,-073.894668,36081,36081029100
1351,+40.751697,-073.899980,36081,36081029300
6664,+40.671208,-073.779219,36081,36081029400
3670,+40.756805,-073.906542,36081,36081029500
2162,+40.757872,-073.903999,36081,36081029700
0,+40.764024,-073.899349,36081,36081029900
4213,+40.664746,-073.773907,36081,36081030600
7992,+40.757445,-073.896499,36081,36081030902
6743,+40.757697,-073.889490,36081,36081030903
3712,+40.763095,-073.889769,36081,36081030904
6151,+40.769735,-073.892883,36081,36081031700
4645,+40.662008,-073.765769,36081,36081032000
4255,+40.758147,-073.885397,36081,36081032700
2409,+40.671412,-073.755681,36081,36081032800
4018,+40.763703,-073.882512,36081,36081032900
6170,+40.670172,-073.764165,36081,36081033000
0,+40.774321,-073.874499,36081,36081033100
3128,+40.679674,-073.766877,36081,36081033401
12575,+40.675907,-073.771982,36081,36081033402
3619,+40.758564,-073.882645,36081,36081033700
