POPULATION,LATITUDE,LONGITUDE,CountyFIPS,TractFIPS
3400,+40.758914,-073.879895,36081,36081033900
3268,+40.765595,-073.877361,36081,36081034700
4240,+40.758744,-073.877032,36081,36081035100
2414,+40.679420,-073.758071,36081,36081035200
2690,+40.759572,-073.874052,36081,36081035300
4947,+40.767545,-073.871831,36081,36081035700
3927,+40.675798,-073.750967,36081,36081035800
2426,+40.760873,-073.872378,36081,36081036100
2397,+40.759388,-073.869385,36081,36081036300
3885,+40.759294,-073.865539,36081,36081036500
2592,+40.685346,-073.763085,36081,36081036600
2676,+40.763342,-073.868288,36081,36081036700
2362,+40.685247,-073.766394,36081,36081036800
1597,+40.764192,-073.864023,36081,36081037100
2532,+40.759360,-073.860752,36081,36081037300
3783,+40.750912,-073.869772,36081,36081037500
5598,+40.688305,-073.754222,36081,36081037600
4227,+40.755617,-073.868677,36081,36081037700
6214,+40.755328,-073.863987,36081,36081037900
6808,+40.755772,-073.858582,36081,36081038100
0,+40.761553,-073.841673,36081,36081038301
56,+40.740716,-073.841336,36081,36081038302
2333,+40.693435,-073.747799,36081,36081038400
2814,+40.689595,-073.758698,36081,36081039400
1657,+40.694568,-073.764915,36081,36081039800
4132,+40.751555,-073.853715,36081,36081039900
1267,+40.698282,-073.765112,36081,36081040000
7527,+40.751545,-073.857058,36081,36081040100
1368,+40.699878,-073.768539,36081,36081040200
6777,+40.750814,-073.860512,36081,36081040300
3918,+40.705402,-073.770554,36081,36081040400
3303,+40.750415,-073.863138,36081,36081040500
8304,+40.750303,-073.865570,36081,36081040700
5094,+40.750039,-073.867885,36081,36081040900
3947,+40.743899,-073.865380,36081,36081041100
4464,+40.744758,-073.861346,36081,36081041300
4033,+40.699217,-073.781282,36081,36081041400
4278,+40.746584,-073.856854,36081,36081041500
2161,+40.695607,-073.772939,36081,36081042400
512,+40.689306,-073.769833,36081,36081042600
4604,+40.743655,-073.853583,36081,36081042700
1166,+40.690817,-073.775323,36081,36081043200
1956,+40.695881,-073.778946,36081,36081043400
3381,+40.739533,-073.851030,36081,36081043701
6476,+40.738293,-073.856495,36081,36081043702
4790,+40.741872,-073.855940,36081,36081043900
3669,+40.702614,-073.784446,36081,36081044000
4033,+40.740657,-073.859225,36081,36081044301
5223,+40.739251,-073.864422,36081,36081044302
3236,+40.706407,-073.787614,36081,36081044400
3367,+40.705687,-073.798803,36081,36081044601
4596,+40.708066,-073.799198,36081,36081044602
2571,+40.711206,-073.802198,36081,36081044800
1943,+40.714157,-073.804743,36081,36081045000
1153,+40.714525,-073.799552,36081,36081045200
4773,+40.712523,-073.796078,36081,36081045400
12330,+40.736413,-073.862162,36081,36081045500
1338,+40.716259,-073.794079,36081,36081045600
3355,+40.737829,-073.870198,36081,36081045700
2016,+40.713619,-073.791395,36081,36081045800
3975,+40.739860,-073.870872,36081,36081045900
6006,+40.708884,-073.793147,36081,36081046000
3089,+40.741786,-073.870962,36081,36081046100
7296,+40.709971,-073.788190,36081,36081046200
4284,+40.744298,-073.871213,36081,36081046300
1643,+40.714925,-073.788445,36081,36081046400
4247,+40.746980,-073.870337,36081,36081046500
3058,+40.713382,-073.785921,36081,36081046600
7112,+40.745612,-073.874364,36081,36081046700
3829,+40.710409,-073.782374,36081,36081046800
8570,+40.745064,-073.877304,36081,36081046900
3247,+40.711013,-073.777089,36081,36081047000
4425,+40.740836,-073.876953,36081,36081047100
3760,+40.715840,-073.778589,36081,36081047200
3997,+40.737628,-073.875544,36081,36081047300
4835,+40.733856,-073.876660,36081,36081047500
1326,+40.722013,-073.771334,36081,36081047600
5294,+40.719718,-073.765176,36081,36081047800
5456,+40.735395,-073.882737,36081,36081047900
2506,+40.712814,-073.773416,36081,36081048000
6781,+40.742263,-073.884894,36081,36081048100
1452,+40.714889,-073.767992,36081,36081048200
4047,+40.741796,-073.891972,36081,36081048300
4979,+40.715800,-073.759953,36081,36081048400
4598,+40.739753,-073.883622,36081,36081048500
1486,+40.736145,-073.891958,36081,36081048900
4750,+40.722805,-073.758158,36081,36081049200
2134,+40.732392,-073.894234,36081,36081049301
2811,+40.727762,-073.892488,36081,36081049302
1358,+40.725216,-073.890197,36081,36081049500
3030,+40.716883,-073.753136,36081,36081049600
3021,+40.732062,-073.890361,36081,36081049700
5071,+40.731570,-073.882737,36081,36081049900
4323,+40.711892,-073.765966,36081,36081050000
1410,+40.708936,-073.764937,36081,36081050201
1344,+40.710247,-073.759171,36081,36081050202
1831,+40.705464,-073.764097,36081,36081050400
1657,+40.728905,-073.874591,36081,36081050500
1553,+40.705952,-073.759564,36081,36081050600
3442,+40.726922,-073.880919,36081,36081050700
1837,+40.707088,-073.755733,36081,36081050800
1540,+40.709832,-073.753791,36081,36081051000
2097,+40.727545,-073.899121,36081,36081051100
2619,+40.709637,-073.749955,36081,36081051200
2367,+40.731735,-073.897523,36081,36081051300
2852,+40.731185,-073.900980,36081,36081051500
1866,+40.702760,-073.747452,36081,36081051600
1957,+40.724257,-073.900851,36081,36081051700
1931,+40.701795,-073.751960,36081,36081051800
1521,+40.700771,-073.754567,36081,36081052000
1983,+40.721060,-073.901213,36081,36081052100
1532,+40.700097,-073.757140,36081,36081052200
1739,+40.701109,-073.761826,36081,36081052400
2063,+40.719009,-073.905796,36081,36081052500
1802,+40.697238,-073.759805,36081,36081052600
1442,+40.694057,-073.758685,36081,36081052800
2240,+40.696323,-073.752583,36081,36081053000
3114,+40.722943,-073.907387,36081,36081053100
1675,+40.700475,-073.749254,36081,36081053200
1907,+40.700344,-073.743663,36081,36081053401
1123,+40.715050,-073.912576,36081,36081053500
1577,+40.706666,-073.745850,36081,36081053601
1755,+40.706320,-073.742590,36081,36081053800
4147,+40.709010,-073.916346,36081,36081053900
4222,+40.712548,-073.742915,36081,36081054000
5074,+40.719065,-073.746306,36081,36081054200
3722,+40.705477,-073.912676,36081,36081054500
4643,+40.703453,-073.909938,36081,36081054700
2319,+40.723339,-073.751015,36081,36081054800
5308,+40.702434,-073.907433,36081,36081054900
4573,+40.701741,-073.904252,36081,36081055100
3064,+40.727227,-073.749692,36081,36081055200
2454,+40.698797,-073.906895,36081,36081055300
2303,+40.727911,-073.740237,36081,36081055400
2147,+40.697488,-073.902615,36081,36081055500
2153,+40.725562,-073.745119,36081,36081055600
3915,+40.698937,-073.899553,36081,36081055700
1732,+40.722493,-073.741737,36081,36081055800
1217,+40.695211,-073.901845,36081,36081055900
1647,+40.725446,-073.736796,36081,36081056000
73,+40.697419,-073.879341,36081,36081056100
1517,+40.724705,-073.733268,36081,36081056200
1783,+40.721483,-073.733473,36081,36081056400
1567,+40.694307,-073.896764,36081,36081056500
1487,+40.719690,-073.738287,36081,36081056600
4574,+40.697164,-073.892373,36081,36081056700
4550,+40.715488,-073.733846,36081,36081056800
3625,+40.700325,-073.890640,36081,36081057700
1592,+40.703436,-073.889829,36081,36081057900
3641,+40.707378,-073.731400,36081,36081058000
2662,+40.704055,-073.893985,36081,36081058100
4490,+40.706973,-073.737610,36081,36081058200
3254,+40.701943,-073.897521,36081,36081058300
4062,+40.704342,-073.899523,36081,36081058500
3296,+40.707000,-073.900117,36081,36081058700
4196,+40.706466,-073.905363,36081,36081058900
1074,+40.701460,-073.737282,36081,36081059000
5826,+40.708037,-073.909838,36081,36081059100
1280,+40.701506,-073.730149,36081,36081059200
3881,+40.709937,-073.902669,36081,36081059300
1537,+40.698507,-073.731318,36081,36081059400
4700,+40.713362,-073.908283,36081,36081059500
1304,+40.696893,-073.737063,36081,36081059600
1643,+40.698347,-073.740876,36081,36081059800
1525,+40.717265,-073.901922,36081,36081059900
1056,+40.695114,-073.733462,36081,36081060000
2111,+40.715348,-073.902071,36081,36081060100
1706,+40.714153,-073.898163,36081,36081060300
1381,+40.691778,-073.735341,36081,36081060600
25,+40.717428,-073.894307,36081,36081060701
1413,+40.693430,-073.741379,36081,36081060800
1268,+40.690255,-073.743385,36081,36081061000
1597,+40.688299,-073.736657,36081,36081061200
5295,+40.709002,-073.895291,36081,36081061301
19,+40.709338,-073.883519,36081,36081061302
1234,+40.686512,-073.730303,36081,36081061400
2180,+40.681946,-073.731841,36081,36081061601
1152,+40.677538,-073.728202,36081,36081061602
1583,+40.677038,-073.736357,36081,36081061800
2783,+40.710121,-073.876733,36081,36081061900
1440,+40.681073,-073.738137,36081,36081062000
2746,+40.710649,-073.872999,36081,36081062100
1983,+40.691974,-073.729506,36081,36081062200
1789,+40.704177,-073.878225,36081,36081062300
1,+40.685794,-073.742033,36081,36081062400
2388,+40.703937,-073.882464,36081,36081062500
2620,+40.682098,-073.747941,36081,36081062600
2879,+40.703523,-073.886283,36081,36081062700
2782,+40.700915,-073.883466,36081,36081062900
1579,+40.680510,-073.743390,36081,36081063000
2134,+40.676613,-073.740472,36081,36081063200
1416,+40.704099,-073.874268,36081,36081063301
1476,+40.705168,-073.871338,36081,36081063302
2513,+40.704518,-073.867146,36081,36081063500
3148,+40.708388,-073.862200,36081,36081063700
3425,+40.669859,-073.732144,36081,36081063800
2747,+40.704044,-073.857051,36081,36081063900
1960,+40.699095,-073.851765,36081,36081064101
113,+40.701444,-073.853385,36081,36081064102
1979,+40.709436,-073.851436,36081,36081064500
2829,+40.672716,-073.741787,36081,36081064600
2650,+40.669292,-073.744433,36081,36081065000
2788,+40.661930,-073.738805,36081,36081065400
0,+40.714753,-073.866649,36081,36081065501
4853,+40.659479,-073.729517,36081,36081065600
1675,+40.713367,-073.882987,36081,36081065702
2597,+40.715167,-073.875483,36081,36081065703
1666,+40.715553,-073.882048,36081,36081065900
3233,+40.658541,-073.733189,36081,36081066000
1495,+40.717558,-073.881733,36081,36081066100
2601,+40.722004,-073.874663,36081,36081066300
9612,+40.653752,-073.736482,36081,36081066400
3275,+40.719265,-073.887513,36081,36081066501
2575,+40.721902,-073.891399,36081,36081066701
1706,+40.723621,-073.886049,36081,36081066900
2100,+40.724362,-073.878322,36081,36081067100
1786,+40.719106,-073.872513,36081,36081067700
4094,+40.724500,-073.870568,36081,36081067900
4708,+40.663021,-073.750535,36081,36081068000
1102,+40.667944,-073.750373,36081,36081068200
4210,+40.735625,-073.867257,36081,36081068300
4630,+40.730194,-073.868520,36081,36081068700
3252,+40.660390,-073.755745,36081,36081069000
2883,+40.728811,-073.863230,36081,36081069300
3314,+40.656040,-073.750012,36081,36081069400
2128,+40.725952,-073.867585,36081,36081069500
3616,+40.727056,-073.859763,36081,36081069701
3911,+40.722635,-073.863278,36081,36081069702
2010,+40.716552,-073.859509,36081,36081070300
2303,+40.715030,-073.855601,36081,36081070700
2483,+40.719394,-073.855090,36081,36081070900
5272,+40.722051,-073.853255,36081,36081071100
4973,+40.726012,-073.849693,36081,36081071303
6136,+40.728854,-073.853949,36081,36081071304
4871,+40.723995,-073.851002,36081,36081071305
5811,+40.725911,-073.856371,36081,36081071306
0,+40.646016,-073.787665,36081,36081071600
5161,+40.731807,-073.859049,36081,36081071701
3921,+40.733851,-073.860565,36081,36081071702
2630,+40.734677,-073.855213,36081,36081071900
4963,+40.731295,-073.854269,36081,36081072100
2127,+40.716042,-073.847786,36081,36081072300
1363,+40.712554,-073.852326,36081,36081072900
1515,+40.711029,-073.846592,36081,36081073100
2042,+40.718723,-073.843137,36081,36081073700
5028,+40.723410,-073.844478,36081,36081073900
3015,+40.728263,-073.847987,36081,36081074100
4221,+40.731957,-073.849443,36081,36081074300
3571,+40.735676,-073.850581,36081,36081074500
3386,+40.734321,-073.846138,36081,36081074700
1453,+40.713255,-073.840319,36081,36081074900
4678,+40.718668,-073.835312,36081,36081075701
4481,+40.722286,-073.839725,36081,36081075702
4056,+40.716653,-073.837690,36081,36081076901
1371,+40.715654,-073.834678,36081,36081076902
2234,+40.711621,-073.834107,36081,36081077300
2273,+40.708625,-073.832262,36081,36081077500
5263,+40.725808,-073.825158,36081,36081077902
2972,+40.719244,-073.820689,36081,36081077903
6155,+40.720910,-073.814053,36081,36081077904
2455,+40.717695,-073.811731,36081,36081077905
3633,+40.729130,-073.818217,36081,36081077906
3193,+40.725049,-073.818155,36081,36081077907
3755,+40.725855,-073.813753,36081,36081077908
1818,+40.670315,-073.790588,36081,36081078800
2549,+40.672370,-073.796243,36081,36081079000
2280,+40.669398,-073.796484,36081,36081079200
1,+40.736373,-073.831471,36081,36081079300
7055,+40.753620,-073.824651,36081,36081079701
4502,+40.753056,-073.828525,36081,36081079702
3425,+40.747116,-073.828044,36081,36081079900
4382,+40.745010,-073.831446,36081,36081080301
3504,+40.740161,-073.826085,36081,36081080302
6850,+40.732051,-073.824031,36081,36081080900
3543,+40.670975,-073.804178,36081,36081081400
3478,+40.670879,-073.809152,36081,36081081800
5388,+40.743024,-073.818901,36081,36081083700
4970,+40.670298,-073.819413,36081,36081083800
6478,+40.673992,-073.818121,36081,36081084000
5318,+40.750939,-073.821396,36081,36081084500
2730,+40.667383,-073.821725,36081,36081084601
1053,+40.664962,-073.812773,36081,36081084602
7642,+40.755443,-073.831278,36081,36081084900
5764,+40.756310,-073.827654,36081,36081085300
6649,+40.759755,-073.823313,36081,36081085500
5953,+40.756743,-073.823627,36081,36081085700
5873,+40.754815,-073.821394,36081,36081085900
2370,+40.757606,-073.818268,36081,36081086100
7277,+40.761381,-073.820080,36081,36081086300
2634,+40.676673,-073.834272,36081,36081086400
4514,+40.762482,-073.825117,36081,36081086500
2131,+40.764163,-073.830907,36081,36081086900
1752,+40.758464,-073.832631,36081,36081087100
7337,+40.657873,-073.834120,36081,36081088400
10266,+40.770920,-073.828661,36081,36081088901
7430,+40.655880,-073.845335,36081,36081089200
1355,+40.776888,-073.841472,36081,36081090700
4079,+40.559883,-073.914936,36081,36081091601
0,+40.559936,-073.887845,36081,36081091602
17,+40.567798,-073.864578,36081,36081091800
5766,+40.777120,-073.845597,36081,36081091900
2206,+40.573764,-073.860472,36081,36081092200
3681,+40.782282,-073.845004,36081,36081092500
3246,+40.575470,-073.853440,36081,36081092800
6496,+40.787683,-073.850507,36081,36081092900
3789,+40.577886,-073.846484,36081,36081093401
3657,+40.578714,-073.840131,36081,36081093402
5218,+40.581278,-073.828878,36081,36081093800
4400,+40.791185,-073.844138,36081,36081093900
3380,+40.584902,-073.819994,36081,36081094201
4700,+40.588942,-073.809797,36081,36081094202
5369,+40.586591,-073.808536,36081,36081094203
3971,+40.788435,-073.832580,36081,36081094500
2577,+40.786193,-073.841682,36081,36081094700
5368,+40.593890,-073.799240,36081,36081095400
4441,+40.594325,-073.793317,36081,36081096400
2795,+40.590675,-073.787243,36081,36081097202
6865,+40.596797,-073.780386,36081,36081097203
3544,+40.593931,-073.782557,36081,36081097204
2016,+40.793179,-073.820380,36081,36081097300
2249,+40.794300,-073.816107,36081,36081098100
2444,+40.792429,-073.808948,36081,36081098700
6507,+40.791574,-073.800000,36081,36081099100
3803,+40.597567,-073.765769,36081,36081099200
2670,+40.779897,-073.791810,36081,36081099701
3892,+40.783816,-073.775908,36081,36081099703
6868,+40.781356,-073.780506,36081,36081099704
2632,+40.786138,-073.785480,36081,36081099705
7608,+40.598324,-073.757228,36081,36081099801
5283,+40.593959,-073.757167,36081,36081099802
0,+40.791785,-073.776866,36081,36081099900
2327,+40.610015,-073.766261,36081,36081100801
8106,+40.602912,-073.761564,36081,36081100802
9943,+40.598647,-073.749322,36081,36081101001
4138,+40.598392,-073.741791,36081,36081101002
5689,+40.779842,-073.798284,36081,36081101700
3319,+40.783478,-073.807368,36081,36081102900
6456,+40.608439,-073.755227,36081,36081103201
6197,+40.606137,-073.747509,36081,36081103202
4116,+40.779540,-073.810007,36081,36081103300
6151,+40.783472,-073.818495,36081,36081103900
7314,+40.774957,-073.821412,36081,36081104700
3556,+40.773860,-073.807422,36081,36081105900
2443,+40.605245,-073.819779,36081,36081107201
0,+40.625253,-073.813764,36081,36081107202
2613,+40.771944,-073.789798,36081,36081108500
3034,+40.775012,-073.776744,36081,36081109300
1887,+40.769953,-073.777380,36081,36081109700
3277,+40.768026,-073.787083,36081,36081109900
2559,+40.767126,-073.765227,36081,36081111300
2102,+40.766346,-073.771213,36081,36081112300
2242,+40.764992,-073.776270,36081,36081112900
1537,+40.764344,-073.783358,36081,36081113300
3322,+40.763745,-073.790519,36081,36081113900
2406,+40.769221,-073.796775,36081,36081114100
1673,+40.768441,-073.801551,36081,36081114700
1116,+40.768137,-073.807965,36081,36081115100
2114,+40.767086,-073.812003,36081,36081115500
3388,+40.766795,-073.815435,36081,36081115700
3991,+40.767711,-073.821376,36081,36081115900
4589,+40.766413,-073.825752,36081,36081116100
9104,+40.763921,-073.819110,36081,36081116300
2067,+40.761960,-073.812232,36081,36081116700
2743,+40.762866,-073.805478,36081,36081117100
4990,+40.761812,-073.796814,36081,36081117500
1840,+40.759682,-073.787813,36081,36081118100
2114,+40.759605,-073.804780,36081,36081118500
2521,+40.759685,-073.812242,36081,36081118700
2468,+40.756576,-073.812708,36081,36081118900
3273,+40.756834,-073.806637,36081,36081119100
2252,+40.757283,-073.800790,36081,36081119300
1349,+40.754893,-073.800050,36081,36081119500
1507,+40.753789,-073.809487,36081,36081119900
1668,+40.753207,-073.814235,36081,36081120100
1642,+40.748625,-073.813008,36081,36081120300
3024,+40.751408,-073.817375,36081,36081120500
2794,+40.750317,-073.803099,36081,36081120700
0,+40.745632,-073.808289,36081,36081121100
4101,+40.740510,-073.809472,36081,36081121500
3533,+40.735363,-073.799599,36081,36081122300
10910,+40.733036,-073.807527,36081,36081122701
6427,+40.733338,-073.812689,36081,36081122702
3897,+40.726397,-073.802836,36081,36081124100
3550,+40.728228,-073.796321,36081,36081124700
3203,+40.724120,-073.807840,36081,36081125700
1660,+40.720368,-073.804355,36081,36081126500
4057,+40.720231,-073.797796,36081,36081126700
3633,+40.724877,-073.783254,36081,36081127700
73,+40.736845,-073.764738,36081,36081128300
3341,+40.732271,-073.753667,36081,36081129102
3566,+40.737295,-073.759954,36081,36081129103
4102,+40.738580,-073.750340,36081,36081129104
3791,+40.733004,-073.739374,36081,36081130100
3679,+40.732071,-073.779093,36081,36081133300
1302,+40.728582,-073.790346,36081,36081133900
3259,+40.735252,-073.791010,36081,36081134100
9572,+40.737419,-073.781657,36081,36081134700
5879,+40.744323,-073.759144,36081,36081136700
6606,+40.746994,-073.750404,36081,36081137700
4743,+40.753319,-073.752843,36081,36081138501
72,+40.749345,-073.738981,36081,36081138502
1744,+40.749920,-073.762543,36081,36081139900
2302,+40.748230,-073.770022,36081,36081140300
914,+40.746695,-073.775255,36081,36081140901
2603,+40.745536,-073.782113,36081,36081140902
4475,+40.745358,-073.791636,36081,36081141700
3624,+40.751330,-073.784587,36081,36081142900
2199,+40.752732,-073.770837,36081,36081143500
2926,+40.756308,-073.764528,36081,36081144100
2927,+40.756533,-073.772196,36081,36081144700
1360,+40.755412,-073.784948,36081,36081145101
2468,+40.753214,-073.778277,36081,36081145102
2772,+40.753968,-073.791927,36081,36081145900
3000,+40.759639,-073.781366,36081,36081146300
2736,+40.761280,-073.773199,36081,36081146700
3341,+40.761486,-073.763334,36081,36081147100
4241,+40.770065,-073.741521,36081,36081147900
2863,+40.774969,-073.748563,36081,36081148300
2930,+40.762263,-073.739417,36081,36081150701
3178,+40.766669,-073.730909,36081,36081150702
6401,+40.752795,-073.735242,36081,36081152901
5126,+40.759473,-073.724854,36081,36081152902
1806,+40.758565,-073.715074,36081,36081155101
8185,+40.750933,-073.714837,36081,36081155102
1790,+40.737846,-073.730624,36081,36081156700
7216,+40.738980,-073.719569,36081,36081157101
1996,+40.734419,-073.725269,36081,36081157102
4800,+40.744407,-073.704479,36081,36081157901
3836,+40.741388,-073.711884,36081,36081157902
3944,+40.733873,-073.707670,36081,36081157903
4297,+40.728767,-073.717472,36081,36081161700
6197,+40.728513,-073.730562,36081,36081162100
0,+40.540173,-073.890969,36081,36081990100
1927,+40.641474,-074.076140,36085,36085000300
2408,+40.613550,-074.063651,36085,36085000600
4915,+40.645661,-074.083711,36085,36085000700
5583,+40.611294,-074.067319,36085,36085000800
2112,+40.641938,-074.083116,36085,36085000900
3987,+40.638965,-074.082620,36085,36085001100
1788,+40.635163,-074.081285,36085,36085001700
731,+40.599318,-074.058837,36085,36085001800
2504,+40.607814,-074.071779,36085,36085002001
3258,+40.601396,-074.070334,36085,36085002002
4236,+40.629161,-074.079624,36085,36085002100
2217,+40.624187,-074.076495,36085,36085002700
5207,+40.620226,-074.082784,36085,36085002900
3402,+40.627495,-074.085656,36085,36085003300
2510,+40.611551,-074.075260,36085,36085003600
2197,+40.621611,-074.093074,36085,36085003900
12998,+40.614221,-074.080747,36085,36085004000
3863,+40.614778,-074.095744,36085,36085004700
3847,+40.603960,-074.087641,36085,36085005000
2635,+40.626263,-074.101062,36085,36085005900
3550,+40.596620,-074.078171,36085,36085006400
2758,+40.633641,-074.102490,36085,36085006700
8525,+40.591074,-074.078171,36085,36085007000
4693,+40.594948,-074.065228,36085,36085007400
3914,+40.633679,-074.090625,36085,36085007500
1535,+40.637884,-074.089763,36085,36085007700
4301,+40.642302,-074.093708,36085,36085008100
0,+40.646981,-074.102410,36085,36085008900
4024,+40.596555,-074.089261,36085,36085009601
3461,+40.590543,-074.095107,36085,36085009602
3925,+40.640478,-074.112183,36085,36085009700
5153,+40.633998,-074.112501,36085,36085010500
5758,+40.580176,-074.090407,36085,36085011201
6428,+40.573491,-074.096028,36085,36085011202
3067,+40.586321,-074.100061,36085,36085011401
3450,+40.581047,-074.105311,36085,36085011402
3065,+40.626252,-074.109565,36085,36085012100
3813,+40.576257,-074.111253,36085,36085012200
2939,+40.629489,-074.119355,36085,36085012500
4259,+40.564508,-074.104256,36085,36085012804
3158,+40.556251,-074.119770,36085,36085012805
5955,+40.561625,-074.111783,36085,36085012806
1558,+40.564752,-074.122150,36085,36085013201
5433,+40.550139,-074.141671,36085,36085013203
4843,+40.558843,-074.131111,36085,36085013204
1633,+40.635598,-074.118910,36085,36085013301
3587,+40.634618,-074.123001,36085,36085013302
3946,+40.569926,-074.117775,36085,36085013400
6535,+40.570499,-074.130446,36085,36085013800
2690,+40.628877,-074.126876,36085,36085014100
6422,+40.550547,-074.159945,36085,36085014604
3836,+40.558529,-074.150150,36085,36085014605
6372,+40.561201,-074.143109,36085,36085014606
4552,+40.556992,-074.163697,36085,36085014607
3510,+40.558575,-074.156622,36085,36085014608
3412,+40.618047,-074.118956,36085,36085014700
5141,+40.620098,-074.127748,36085,36085015100
0,+40.546742,-074.129566,36085,36085015400
6330,+40.541916,-074.154301,36085,36085015601
3320,+40.536236,-074.162053,36085,36085015602
4265,+40.537913,-074.148071,36085,36085015603
2970,+40.612756,-074.107655,36085,36085016901
4507,+40.539812,-074.178640,36085,36085017005
4968,+40.560360,-074.185523,36085,36085017007
7388,+40.556433,-074.179532,36085,36085017008
4299,+40.542954,-074.190064,36085,36085017009
8583,+40.550852,-074.196697,36085,36085017010
4549,+40.545830,-074.170677,36085,36085017011
4279,+40.552916,-074.173051,36085,36085017012
2523,+40.606239,-074.118912,36085,36085017300
4815,+40.530244,-074.173635,36085,36085017600
7001,+40.601717,-074.101670,36085,36085017700
2974,+40.586306,-074.119074,36085,36085018100
1807,+40.610874,-074.127283,36085,36085018701
7485,+40.603777,-074.126244,36085,36085018702
5333,+40.612178,-074.139644,36085,36085018901
5064,+40.604492,-074.136843,36085,36085018902
1867,+40.616880,-074.135067,36085,36085019700
6300,+40.519705,-074.202179,36085,36085019800
3572,+40.624318,-074.133956,36085,36085020100
6399,+40.636895,-074.135031,36085,36085020700
8977,+40.547364,-074.212640,36085,36085020801
6463,+40.534057,-074.210460,36085,36085020803
5323,+40.536959,-074.200200,36085,36085020804
5376,+40.632507,-074.137853,36085,36085021300
2880,+40.635642,-074.153295,36085,36085022300
8490,+40.534839,-074.223084,36085,36085022600
105,+40.560251,-074.198272,36085,36085022800
4683,+40.629829,-074.156417,36085,36085023100
3250,+40.629203,-074.149344,36085,36085023900
5823,+40.508229,-074.241185,36085,36085024401
4259,+40.502467,-074.240138,36085,36085024402
2702,+40.627825,-074.142031,36085,36085024700
4741,+40.513050,-074.244354,36085,36085024800
5714,+40.617830,-074.146004,36085,36085025100
3820,+40.598034,-074.153332,36085,36085027301
3667,+40.598271,-074.137455,36085,36085027302
6193,+40.580832,-074.160541,36085,36085027702
4108,+40.585808,-074.151267,36085,36085027704
5351,+40.588015,-074.157127,36085,36085027705
2950,+40.590405,-074.161802,36085,36085027706
2137,+40.576087,-074.137285,36085,36085027900
2953,+40.592719,-074.187306,36085,36085029102
7245,+40.602405,-074.166627,36085,36085029103
6735,+40.613192,-074.163235,36085,36085029104
4929,+40.618932,-074.157146,36085,36085030301
6369,+40.623551,-074.161232,36085,36085030302
3265,+40.631384,-074.163015,36085,36085031901
4848,+40.637767,-074.166833,36085,36085031902
1250,+40.633574,-074.171217,36085,36085032300
0,+40.525551,-074.108582,36085,36085990100
